mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,chroma_mean,chroma_std,tempo_0,filename,label,augmentation
-285.7596130371094,119.64352416992188,-10.873629570007324,70.83516693115234,-10.107510566711426,46.96468734741211,-7.759588718414307,18.650638580322266,-6.59384298324585,11.121993064880371,3.4450204372406006,-5.284609794616699,1.549500584602356,57.02479934692383,17.778573989868164,17.465801239013672,15.61791706085205,13.541288375854492,11.833879470825195,14.418512344360352,10.68773365020752,8.139126777648926,9.199075698852539,6.486728668212891,5.840790748596191,8.011326789855957,1504.9874649558324,622.5295396868552,3533.2544545658297,1523.547574990035,0.04823178150614754,0.03242569940484298,0.05228071,0.018303916,0.3294486999511719,0.32332754135131836,78.30255681818181,Ani_1_03.wav_aug1,good,aug_1
-204.0081594758372,68.58414348553207,25.370853903852748,35.84899775568221,16.930391781243824,23.061193387858506,9.313823777387988,6.45858944090848,2.6379267374325073,6.579890476051772,4.398972084204792,-1.8506231303791632,-2.935038049721127,42.50389033684968,14.63535105354131,12.85154322267522,11.73552088340323,10.381550231986704,9.391803278072993,11.20169165324603,8.803715579325928,6.692942274211723,7.843419950283288,6.006751437518919,5.352511814282322,6.378537049468239,2493.5505545642327,487.3727836215363,6175.885170990566,898.9651241520078,0.06533387382075471,0.039026020751105055,0.07024422,0.026003681,0.3333632656318079,0.3233714739669811,71.77734375,Ani_1_03.wav_aug2,good,aug_2
-244.1092529296875,125.71073913574219,-12.466425895690918,58.18488693237305,-9.157431602478027,39.71540451049805,-7.02352237701416,20.56995964050293,-1.788244366645813,7.6774091720581055,1.3422229290008545,-4.580225944519043,3.804165840148926,61.811119079589844,20.489194869995117,17.803815841674805,14.158032417297363,15.24634075164795,11.637818336486816,13.349205017089844,9.100044250488281,8.144755363464355,8.406188011169434,7.3404974937438965,6.4321184158325195,6.142883777618408,1567.9125599625354,604.1519699120789,3593.621443294511,1474.2908762851214,0.058109072301660514,0.03527132508454509,0.058477562,0.033095997,0.39054355025291443,0.29785391688346863,71.77734375,Ani_1_04.wav,good,original
-282.9447021484375,130.61541748046875,-19.261566162109375,63.25823211669922,-12.63841724395752,38.47431945800781,-7.420292377471924,14.468667030334473,1.64292311668396,0.27778157591819763,6.603540420532227,-10.171143531799316,6.993484020233154,56.32380294799805,19.245500564575195,18.136587142944336,14.83445930480957,13.882722854614258,10.693095207214355,12.050612449645996,9.08090591430664,7.290081977844238,8.14987850189209,8.05160903930664,7.089199542999268,7.175541400909424,1527.695324920081,540.3603136329205,3524.532439172048,1321.1673513771123,0.061134253920664204,0.03620332750216205,0.040604353,0.024063205,0.3732810318470001,0.2967503070831299,71.77734375,Ani_1_04.wav_aug0,good,aug_0
-275.3896789550781,120.34011840820312,-10.906085014343262,58.03276062011719,-8.27554988861084,39.72407913208008,-7.453935623168945,19.936283111572266,-1.7977455854415894,7.237314224243164,1.2160507440567017,-4.245035171508789,3.700731039047241,57.049461364746094,20.01329803466797,16.86857795715332,13.138152122497559,14.570560455322266,10.966104507446289,13.331212997436523,8.382550239562988,7.590801239013672,8.466487884521484,6.924328804016113,6.606808185577393,6.141851425170898,1609.9529410573457,573.0176784770097,3748.11240234375,1426.8227895641437,0.0593046875,0.035206723966816136,0.04192052,0.023985373,0.3551432192325592,0.2960522472858429,75.99954044117646,Ani_1_04.wav_aug1,good,aug_1
-196.4858018363383,74.8516128185462,21.574004692898264,29.37493183503984,13.950144832443744,19.77545970232498,7.506557241955875,9.68056515941278,5.5930573045396805,4.276536593539458,1.5375960309404564,-1.7295241732358189,-0.25853465836707445,45.159791756230504,17.44765795972721,14.308768795347659,11.005972775953484,10.157308087072735,8.163860263936966,9.904046945233082,7.661744355242723,6.3626466954846785,7.018231043683852,6.6249787352190035,6.155323494206755,5.1268536358519174,2627.3679397036567,567.3974422176193,6283.642938480166,1216.1077362497613,0.08075739448800738,0.035242785626901196,0.05874858,0.032980278,0.3962675254279532,0.2974544024482865,71.77734375,Ani_1_04.wav_aug2,good,aug_2
-239.48695373535156,137.09146118164062,-16.370988845825195,59.5428352355957,-10.107463836669922,40.13529968261719,-9.225424766540527,21.30825424194336,-3.870077610015869,8.814667701721191,0.5631366968154907,-6.6596150398254395,2.3609354496002197,55.03328323364258,20.984167098999023,16.0878849029541,16.229141235351562,15.33553695678711,10.858699798583984,13.418845176696777,8.615713119506836,8.907663345336914,6.3888068199157715,6.337766170501709,5.967824935913086,6.677453517913818,1411.714383936584,582.3084502592567,3223.140149238782,1505.3489733027882,0.046546696937321934,0.027993279054735327,0.06774279,0.027649136,0.3334846794605255,0.30529025197029114,143.5546875,Ani_1_05.wav,good,original
-266.71270751953125,122.52530670166016,-7.355189323425293,53.4125862121582,-6.499797821044922,37.41777420043945,-10.24621868133545,21.60126495361328,-8.220775604248047,12.708887100219727,-7.300599098205566,-0.001534834154881537,-1.9723682403564453,54.28700637817383,21.788606643676758,14.273754119873047,15.453185081481934,14.10916805267334,10.24571704864502,12.669936180114746,8.8514404296875,9.246570587158203,7.2528300285339355,7.064258575439453,6.172952651977539,6.5199713706970215,1587.9608486749376,584.4060534508935,3708.772160456731,1530.7532260827275,0.05367615963319088,0.033258551679017936,0.04532204,0.021127688,0.36169421672821045,0.31260594725608826,143.5546875,Ani_1_05.wav_aug0,good,aug_0
-269.5452880859375,135.9296112060547,-13.73791217803955,56.71880340576172,-10.088557243347168,39.565704345703125,-8.971561431884766,22.6727352142334,-2.256089925765991,9.312743186950684,-0.7119675278663635,-7.9753947257995605,1.3793940544128418,53.07041931152344,20.571489334106445,16.021411895751953,16.701780319213867,14.02104377746582,10.519317626953125,12.905205726623535,8.734292030334473,8.396166801452637,5.782566547393799,6.673690319061279,5.924045562744141,6.997137069702148,1402.9307414231628,540.5490064389479,3229.0099581866198,1487.0283755704595,0.04907295334507042,0.027739018529380967,0.04931105,0.020411015,0.3497079610824585,0.3046308755874634,143.5546875,Ani_1_05.wav_aug1,good,aug_1
-190.61796560665596,81.42602403752679,22.40009262188251,28.881916127158355,14.701204937909157,18.528559234479673,7.680042045613987,9.138912457712733,3.9143778357773567,4.831278314990914,0.7306412545729141,-3.5192727265905615,-2.383639826267261,41.13657834249093,13.764247439828322,14.364724163419284,12.302215265193283,10.307141514585956,7.496676727099186,10.203587226157275,6.743845518051248,6.736169357635741,5.824223830586177,5.918641300954964,5.28369613857796,5.973310585193902,2379.8054557440014,434.7274680969693,5955.310997596154,1080.7937174798767,0.06374226540242166,0.027213083712277868,0.06796158,0.027572654,0.3502744325564442,0.3132145919267503,71.77734375,Ani_1_05.wav_aug2,good,aug_2
-220.92788696289062,131.79237365722656,-13.0844144821167,68.99630737304688,-13.3323974609375,45.59762191772461,-10.290810585021973,22.2921085357666,-5.567070007324219,11.376471519470215,0.5817933678627014,-6.062716960906982,4.310175895690918,56.39692687988281,22.9670467376709,15.72165298461914,16.946191787719727,16.240816116333008,11.080633163452148,12.002531051635742,7.982769966125488,9.039939880371094,6.497014045715332,5.869990348815918,5.290816783905029,5.992335319519043,1520.509887500923,638.4954227508672,3507.673891129032,1495.3073549702829,0.05262936827956989,0.03531083269792469,0.083028026,0.029923871,0.330861896276474,0.316124826669693,143.5546875,Ani_1_06.wav,good,original
-241.54844665527344,110.93550872802734,1.800788402557373,54.78096008300781,-7.330449104309082,38.15024948120117,-13.08004379272461,21.7352237701416,-11.774703025817871,16.718427658081055,-15.7235107421875,6.242527961730957,-6.614966869354248,55.170005798339844,22.72305679321289,13.310274124145508,13.310461044311523,13.614768981933594,10.466900825500488,10.861477851867676,7.632715702056885,8.504281044006348,8.068269729614258,5.928142547607422,7.201297283172607,6.438539505004883,1807.420066508175,661.3947937070686,4228.341576360887,1508.0326326890383,0.062279485887096774,0.03804855085676335,0.055241346,0.023362972,0.3102945387363434,0.3105754256248474,143.5546875,Ani_1_06.wav_aug0,good,aug_0
-251.62802124023438,125.62820434570312,-7.974590301513672,67.50294494628906,-10.932539939880371,43.869686126708984,-9.3916654586792,20.746875762939453,-4.654938697814941,10.772821426391602,0.763544499874115,-5.5528154373168945,4.2236528396606445,53.75344467163086,21.96295166015625,16.11759376525879,15.924988746643066,15.516297340393066,10.104530334472656,11.238802909851074,7.818342685699463,9.142528533935547,6.414238929748535,6.427346229553223,6.100329399108887,5.894793510437012,1526.2406540352397,610.4774851426043,3572.2524974385246,1472.4973183031623,0.05267514088114754,0.035941846931035595,0.060873363,0.023514608,0.3354776203632355,0.3177308142185211,129.19921875,Ani_1_06.wav_aug1,good,aug_1
-177.30028960072022,81.41082970538884,24.3420508362955,36.443681476579336,13.944540579763348,22.252655633934808,7.965987311569585,8.717709941429353,3.6838629059201264,6.474609545088243,1.601710263688468,-3.17949093785563,-0.5516645949990562,43.481261449553955,18.59824678550446,13.48191982837993,13.438722013754514,11.498202541158193,8.404782588434067,9.21359932873889,6.890226461078226,7.349081872501651,5.878508153664138,5.261978339504352,4.607557167448577,5.5338742806750805,2295.0166394196485,472.3327176014309,5671.529265372984,990.9771752777722,0.06463863687275985,0.034036223849970154,0.0832097,0.02986263,0.332459785125538,0.31611542614227056,71.77734375,Ani_1_06.wav_aug2,good,aug_2
-220.6089324951172,127.61146545410156,-22.88971519470215,66.58377075195312,-17.92724609375,42.64887619018555,-17.376617431640625,21.760677337646484,-12.117779731750488,9.101282119750977,-1.337571144104004,-7.599719524383545,3.839228868484497,46.79045867919922,16.820117950439453,12.586193084716797,12.460482597351074,14.95042610168457,10.3033447265625,13.344756126403809,8.213776588439941,7.763258457183838,7.887276649475098,7.405035018920898,6.1080322265625,5.478539943695068,1725.8095058197136,551.4943849416281,4007.128547219669,1195.4099403323823,0.062096689261642156,0.03228711143102686,0.06670447,0.023656853,0.3259177505970001,0.31334149837493896,143.5546875,Ani_1_07.wav,good,original
-258.3782958984375,134.5203857421875,-25.979156494140625,70.81918334960938,-20.040369033813477,41.76091384887695,-13.500312805175781,16.802122116088867,-4.400259017944336,1.3239355087280273,9.202210426330566,-13.47909927368164,9.54987907409668,41.93160629272461,15.056037902832031,12.977701187133789,13.056610107421875,14.972137451171875,9.161651611328125,12.47390079498291,7.271949291229248,6.396211624145508,6.723025321960449,7.734643459320068,6.508093357086182,5.922450065612793,1624.060943080343,489.39947011243765,3823.7004897173715,1100.482197367081,0.06292365579044118,0.0343425289077549,0.045973223,0.014816115,0.3403049409389496,0.3082842230796814,71.77734375,Ani_1_07.wav_aug0,good,aug_0
-254.49754333496094,123.39717102050781,-20.414365768432617,63.93351745605469,-17.883052825927734,40.79996109008789,-17.402101516723633,19.535385131835938,-11.973091125488281,8.69517993927002,-1.647057294845581,-7.490166664123535,3.4616971015930176,45.071712493896484,15.993359565734863,12.338561058044434,12.267659187316895,14.681933403015137,9.653984069824219,13.545019149780273,7.628747463226318,7.415306568145752,8.313836097717285,7.5873332023620605,6.133561134338379,6.0024309158325195,1769.7824810112336,529.2027974380507,4130.1733993902435,1174.213623203401,0.06680683550443459,0.03611203439949222,0.044249788,0.01712162,0.32729199528694153,0.31321635842323303,129.19921875,Ani_1_07.wav_aug1,good,aug_1
-178.4329697175777,77.3735240870709,17.14437523173359,31.08381157118178,11.809515483907036,17.533514411204163,2.5795679081758975,6.445384759413055,-1.5000562561514967,3.2870206023389748,-0.06029285362897917,-4.607747500033103,-1.689727778945286,37.80145200046806,13.538043092125276,11.399146057087867,10.422840770777887,11.855324597721392,8.19209307404323,10.825677420402702,6.859526405598784,6.413011726206323,6.767266941215692,6.639598311868715,5.784945757282065,4.974150900431864,2512.72460455335,441.2552489809764,6070.357737821691,780.6495580919167,0.07520728017769608,0.03249944661697392,0.0669194,0.023568016,0.32821546197969087,0.31328948686372166,71.77734375,Ani_1_07.wav_aug2,good,aug_2
-240.90821838378906,142.89889526367188,-20.807161331176758,46.79746627807617,-24.750398635864258,21.54900550842285,-19.997190475463867,4.431439399719238,-15.485337257385254,-4.996744632720947,-9.0418119430542,-11.00716781616211,-3.0393218994140625,57.648799896240234,21.757797241210938,23.170166015625,13.09579086303711,14.16259479522705,11.175636291503906,10.318930625915527,11.458085060119629,7.991684913635254,5.913787841796875,6.534537315368652,7.091005802154541,7.093949317932129,1479.467201309684,642.6307196846435,2973.052010061116,1269.7938432138899,0.0722440036900369,0.059452101126701615,0.057063803,0.024253847,0.27579647302627563,0.29778656363487244,135.99917763157896,Ani_2_01.wav,good,original
-263.6222229003906,127.66331481933594,-9.860553741455078,36.28501510620117,-20.181842803955078,16.556503295898438,-21.923398971557617,4.211874961853027,-22.879228591918945,-0.4598422348499298,-18.289936065673828,-1.9556092023849487,-12.422487258911133,57.40755844116211,25.595518112182617,19.251049041748047,10.698996543884277,12.176907539367676,10.528816223144531,10.570338249206543,10.788372993469238,10.598265647888184,8.66064167022705,8.824756622314453,6.168797016143799,7.238968372344971,1621.5335657445153,714.5188442093119,3284.0518515048434,1438.614773286606,0.0738169539898524,0.06078351679490973,0.044024106,0.019259961,0.25961264967918396,0.29916971921920776,135.99917763157896,Ani_2_01.wav_aug0,good,aug_0
-275.7980651855469,144.93460083007812,-23.07653045654297,48.32148742675781,-26.89484977722168,22.610122680664062,-22.407217025756836,4.430095672607422,-16.22469139099121,-4.230494976043701,-9.035550117492676,-10.378544807434082,-1.0375525951385498,54.9589958190918,22.292919158935547,22.612960815429688,12.458532333374023,14.701674461364746,11.081503868103027,11.019245147705078,10.970942497253418,9.269417762756348,5.94702672958374,6.712514877319336,7.333727836608887,6.987088680267334,1483.5587789128017,645.2934931020022,2957.684107320717,1259.0973549909938,0.07635279195717132,0.06311944438675873,0.0394112,0.01818743,0.2861887216567993,0.29805371165275574,135.99917763157896,Ani_2_01.wav_aug1,good,aug_1
-188.045362857928,85.09000779741237,15.601195409179002,17.366220771977826,0.3945534742755334,1.0729956746041969,-4.106424957521146,-5.529720570676404,-9.089410522513349,-8.267766576602739,-8.276444977886408,-8.749362862167766,-6.792695372194467,39.16200498346279,17.40680676283159,17.598473118755283,9.236364671333536,9.903565150743308,8.945530024233035,8.084839741727782,7.111169091905369,5.219258740457237,4.567437752836257,6.117635577910686,5.952548330691037,5.362991792179474,2515.3909779810106,523.4864296498355,5914.996090146448,1062.4933125995792,0.08989239794741698,0.058650960808970434,0.0573099,0.024136089,0.27780809466586703,0.29733735526830274,135.99917763157896,Ani_2_01.wav_aug2,good,aug_2
-205.4312744140625,133.58677673339844,-29.611053466796875,51.867637634277344,-22.51555633544922,25.976728439331055,-27.48554801940918,7.895794868469238,-19.192848205566406,0.6173121929168701,-8.744050025939941,-13.293784141540527,-2.9388253688812256,37.09458923339844,16.914947509765625,15.787577629089355,12.54028606414795,11.979570388793945,10.170690536499023,11.047730445861816,8.947053909301758,7.915198802947998,9.498717308044434,7.381989002227783,7.677842617034912,6.475218772888184,1661.4300443968712,526.5005420329996,3581.149773848684,1145.9426098360332,0.06739015507518797,0.04147541094593534,0.07859142,0.032003194,0.2556581199169159,0.3091098964214325,161.4990234375,Ani_2_02.wav,good,original
-246.20587158203125,138.6456756591797,-32.96479415893555,56.037269592285156,-21.378719329833984,26.887191772460938,-22.257015228271484,2.9178173542022705,-14.0380220413208,-7.860269546508789,-0.3169650435447693,-18.825586318969727,1.2154796123504639,37.90644073486328,15.60012435913086,17.14121437072754,13.436912536621094,12.384233474731445,9.93532943725586,10.976933479309082,7.930637836456299,8.026315689086914,7.966205596923828,7.545718193054199,8.86176872253418,7.584898948669434,1541.008659311727,497.1297324953471,3330.1719263980262,1094.3303313140073,0.062452273261278196,0.04051776032016354,0.057994314,0.023616822,0.24766398966312408,0.30412760376930237,80.74951171875,Ani_2_02.wav_aug0,good,aug_0
-239.86477661132812,130.4656524658203,-27.29230308532715,50.453033447265625,-20.918872833251953,24.438730239868164,-26.203264236450195,6.7362494468688965,-18.499765396118164,0.37897351384162903,-8.1693754196167,-13.455860137939453,-3.811095952987671,36.37226104736328,17.099123001098633,16.26466178894043,13.100646018981934,11.595682144165039,9.650554656982422,11.431882858276367,8.509146690368652,7.959638595581055,10.079084396362305,7.929628849029541,7.6803131103515625,6.302305698394775,1662.0924445033602,521.9454937067729,3588.935384501188,1136.3206092625546,0.0695180281324228,0.04579696787423744,0.05362401,0.023395933,0.26050978899002075,0.30667993426322937,151.99908088235293,Ani_2_02.wav_aug1,good,aug_1
-167.53734123222608,86.29984962852055,8.250451932087449,20.14212799227707,4.067381779724112,3.8168482303610727,-9.377143082560027,-5.719656198037643,-9.97849680262968,-4.352011051988182,-7.915407281871559,-10.758385910716534,-7.690392336532871,31.857851834000765,13.582905116890405,15.578270241247704,11.46750662937733,9.851649597031164,8.555347502244881,9.116985984248634,7.972539380086916,6.679158476719453,8.503420043262317,7.193368088943154,7.327579176199019,6.014412728081826,2367.9791776655247,450.7377081804351,5469.298673930921,986.9721231289703,0.07806258811090226,0.04187334625265053,0.07876519,0.03191572,0.256795461308902,0.30894793067835435,161.4990234375,Ani_2_02.wav_aug2,good,aug_2
-185.663818359375,119.30819702148438,-43.63141632080078,56.29330062866211,-36.453304290771484,33.86604309082031,-28.201913833618164,10.52534294128418,-23.833757400512695,-2.843344211578369,-10.551029205322266,-7.098094940185547,0.9112472534179688,51.39631652832031,24.910783767700195,19.0030574798584,14.196674346923828,14.460529327392578,14.782123565673828,13.471357345581055,10.062443733215332,10.48221206665039,8.692153930664062,7.062402725219727,9.404687881469727,8.130276679992676,2194.5536633054007,852.090130476602,4349.954133580943,1233.2774715677683,0.1190365650614754,0.09605685153440631,0.081783384,0.03609645,0.2687609791755676,0.3062118887901306,83.35433467741936,Ani_2_03.wav,good,original
-213.37939453125,106.73970031738281,-37.39030456542969,50.12270736694336,-34.276336669921875,30.9388484954834,-31.19772720336914,11.340277671813965,-29.73262596130371,3.9930520057678223,-16.140600204467773,2.986029624938965,-9.99722671508789,50.561546325683594,26.10729217529297,19.348852157592773,12.747337341308594,12.73471736907959,13.24589729309082,13.372015953063965,11.06645679473877,11.484200477600098,9.163727760314941,8.413960456848145,9.843990325927734,9.227978706359863,2338.198164644536,897.5025237548441,4658.40844326332,1303.8252705444017,0.12575883709016394,0.10009197225815507,0.0593662,0.026371773,0.25712209939956665,0.3036782145500183,143.5546875,Ani_2_03.wav_aug0,good,aug_0
-217.86288452148438,116.4159927368164,-41.09743118286133,55.788368225097656,-34.64165115356445,32.59783935546875,-27.621841430664062,8.576671600341797,-24.129863739013672,-3.4529662132263184,-10.572748184204102,-6.910962104797363,1.104235291481018,50.868717193603516,24.8206729888916,19.422082901000977,13.915813446044922,14.28421688079834,14.713326454162598,13.604994773864746,9.922809600830078,10.152050971984863,8.583905220031738,6.994798183441162,9.85284423828125,7.620475769042969,2177.5702909123816,842.6167803012646,4362.559661865234,1240.807329019401,0.1167755126953125,0.0971197044371536,0.05969553,0.02641355,0.2604609727859497,0.3032776415348053,135.99917763157896,Ani_2_03.wav_aug1,good,aug_1
-149.12974169858276,72.97747207227354,-4.181123162047183,21.400874572744662,-6.281035704805399,8.7738990679508,-8.083763177876865,-4.40045574947851,-13.55229578494605,-8.295063464149067,-8.658740202493222,-5.035050328414051,-3.9726067196565116,45.65342388733691,21.472695634052958,18.566546234401734,13.042555405865127,12.886913563179618,13.03209890925836,11.94639531828033,8.690347139331587,8.959546096160311,7.583298145384433,6.7727962263262285,9.31613376271314,7.749018301311452,2765.5189643492367,700.8350351348798,5651.724513319672,1052.9731553010986,0.12753105788934427,0.09430642735096682,0.08198336,0.036018144,0.267314986756064,0.3048963013480656,161.4990234375,Ani_2_03.wav_aug2,good,aug_2
-199.5788116455078,136.61546325683594,-36.798160552978516,50.099037170410156,-27.801864624023438,32.16960525512695,-23.386083602905273,5.930759906768799,-15.77125072479248,-0.5180037617683411,-10.194718360900879,-13.773573875427246,-4.42134952545166,46.66588592529297,14.825580596923828,18.91288948059082,10.876847267150879,11.229087829589844,12.84145736694336,8.302753448486328,8.563094139099121,7.24447774887085,6.931884288787842,7.4410014152526855,5.751094818115234,5.209321022033691,1634.319676254784,451.58183878630797,3560.1163736979165,933.9388938408568,0.06529947916666666,0.03564151869245586,0.082223594,0.03525677,0.22725464403629303,0.2949049472808838,129.19921875,Ani_2_04.wav,good,original
